robot_id,proximity,bumper,light_left,light_right,boundary,transporting,home_zone,error
4,False,False,0.0015933501997668087,0.0015933501997668087,False,False,False,False
4,False,False,0.0015884629083453218,0.0015884629083453218,False,False,False,False
4,False,False,0.0015836044278110758,0.0015836044278110758,False,False,False,False
4,False,False,0.0015787745143347822,0.0015787745143347822,False,False,False,False
4,False,False,0.001573972926700354,0.001573972926700354,False,False,False,False
4,False,False,0.0015691994262721277,0.0015691994262721277,False,False,False,False
4,False,False,0.0015644537769625361,0.0015644537769625361,False,False,False,False
4,False,False,0.001559735745200219,0.001559735745200219,False,False,False,False
4,False,False,0.0015550450998985765,0.0015550450998985765,False,False,False,False
4,False,False,0.0015503816124247483,0.0015503816124247483,False,False,False,False
4,False,False,0.0015457450565690208,0.0015457450565690208,False,False,False,False
4,False,False,0.0015411352085146527,0.0015411352085146527,False,False,False,False
4,False,False,0.001536551846808112,0.001536551846808112,False,False,False,False
4,False,False,0.001531994752329722,0.001531994752329722,False,False,False,False
4,False,False,0.0015274637082647096,0.0015274637082647096,False,False,False,False
4,False,False,0.0015229585000746488,0.0015229585000746488,True,False,False,False
4,False,False,0.001525458233653184,0.001525458233653184,False,False,False,False
4,False,False,0.0015279560320327092,0.0015279560320327092,False,False,False,False
4,False,False,0.0015304517856068974,0.0015304517856068974,False,False,False,False
4,False,False,0.0015329453836807286,0.0015329453836807286,False,False,False,False
4,False,False,0.0015354367144710934,0.0015354367144710934,False,False,False,False
4,False,False,0.0015379256651076618,0.0015379256651076618,False,False,False,False
4,False,False,0.0015404121216340272,0.0015404121216340272,False,False,False,False
4,False,False,0.001542895969009132,0.001542895969009132,False,False,False,False
4,False,False,0.0015453770911089723,0.0015453770911089723,False,False,False,False
4,False,False,0.0015478553707285998,0.0015478553707285998,False,False,False,False
4,False,False,0.001548582135883795,0.001548582135883795,False,False,False,False
4,False,False,0.001549295027765055,0.001549295027765055,False,False,False,False
4,False,False,0.0015513346821034752,0.0015513346821034752,False,False,False,False
4,False,False,0.0015533674012180884,0.0015533674012180884,False,False,False,False
4,False,False,0.0015553930607468867,0.0015553930607468867,False,False,False,False
4,False,False,0.0015574115358018676,0.0015574115358018676,False,False,False,False
4,False,False,0.0015594227009822922,0.0015594227009822922,False,False,False,False
4,False,False,0.0015614264303882555,0.0015614264303882555,False,False,False,False
4,False,False,0.0015634225976345773,0.0015634225976345773,False,False,False,False
4,False,False,0.0015654110758650068,0.0015654110758650068,False,False,False,False
4,False,False,0.0015673917377667487,0.0015673917377667487,False,False,False,False
4,False,False,0.0015693644555853038,0.0015693644555853038,False,False,False,False
4,False,False,0.0015713291011396297,0.0015713291011396297,False,False,False,False
4,False,False,0.001573285545837618,0.001573285545837618,False,False,False,False
4,False,False,0.0015752336606918893,0.0015752336606918893,False,False,False,False
4,False,False,0.001577173316335905,0.001577173316335905,False,False,False,False
4,False,False,0.0015791043830403972,0.0015791043830403972,False,False,False,False
4,False,False,0.0015810267307301096,0.0015810267307301096,False,False,False,False
4,False,False,0.0015829402290008583,0.0015829402290008583,False,False,False,False
4,False,False,0.0015848447471369029,0.0015848447471369029,False,False,False,False
4,False,False,0.001586740154128631,0.001586740154128631,False,False,False,False
4,False,False,0.0015886263186905526,0.0015886263186905526,False,False,False,False
4,False,False,0.0015905031092796023,0.0015905031092796023,False,False,False,False
4,False,False,0.0015923703941137545,0.0015923703941137545,False,False,False,False
4,False,False,0.0015942280411909342,0.0015942280411909342,False,False,False,False
4,False,False,0.0015960759183082387,0.0015960759183082387,False,False,False,False
4,False,False,0.0015979138930814565,0.0015979138930814565,False,False,False,False
4,False,False,0.0015997418329648852,0.0015997418329648852,False,False,False,False
4,False,False,0.00160202378401702,0.00160202378401702,False,False,False,False
4,False,False,0.0016042989903203501,0.0016042989903203501,False,False,False,False
4,False,False,0.0016065673097396085,0.0016065673097396085,False,False,False,False
4,False,False,0.0016088285993651216,0.0016088285993651216,False,False,False,False
4,False,False,0.0016110827155266677,0.0016110827155266677,False,False,False,False
4,False,False,0.001613329513807749,0.001613329513807749,False,False,False,False
4,False,False,0.0016155688490602834,0.0016155688490602834,False,False,False,False
4,False,False,0.001617800575419711,0.001617800575419711,False,False,False,False
4,False,False,0.0016200245463205273,0.0016200245463205273,False,False,False,False
4,False,False,0.0016222406145122354,0.0016222406145122354,False,False,False,False
4,False,False,0.0016244486320757272,0.0016244486320757272,False,False,False,False
4,False,False,0.0016266484504400861,0.0016266484504400861,False,False,False,False
4,False,False,0.0016288399203998204,0.0016288399203998204,False,False,False,False
4,False,False,0.0016310228921325252,0.0016310228921325252,False,False,False,False
4,False,False,0.0016331972152169704,0.0016331972152169704,False,False,False,False
